date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:06	1180/1180	---M--	200	added ('OK')	image/jpeg	etag:%226bde82139c6189f1240ead1d4a366a15-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/top-menu-bg.jpg	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/top-menu-bg.jpg	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/style.css)
13:59:08	15942/15942	---M--	200	added ('OK')	image/jpeg	etag:%2293c71cc15bb9720417364d601276c9b0-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/top-title-strip.jpg	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/top-title-strip.jpg	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/style.css)
13:59:10	1306/1306	---M--	200	added ('OK')	image/gif	etag:%2259b7bb9a7d8fd07fcf7afbdc3dc6e1d0-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/doted-bull.gif	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/doted-bull.gif	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/style.css)
13:59:11	2085/2085	---M--	200	added ('OK')	image/gif	etag:%220b027fc94c75d6d2865d2927a630002d-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/none-bull.gif	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/none-bull.gif	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/style.css)
13:59:13	1168/1168	---M--	200	added ('OK')	image/jpeg	etag:%22df3df6d117cf0818b11feccbf70eb899-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/welcome-strip-bg.jpg	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/welcome-strip-bg.jpg	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/style.css)
13:59:15	1225/1225	---M--	200	added ('OK')	image/jpeg	etag:%2291c70f0cd0799d57721a8210a5247804-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/form-title-strip.jpg	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/form-title-strip.jpg	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/style.css)
13:59:17	26275/26275	---M--	200	added ('OK')	image/gif	etag:%22e74ba3b9fce0d6c9d93eda778c2bda3e-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/water-mark.gif	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/water-mark.gif	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/style.css)
13:59:18	2608/2608	---M--	200	added ('OK')	image/gif	etag:%22345a744736b5f254cd2509d9e7f9e814-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/busy.gif	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/busy.gif	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/style.css)
13:59:20	7963/7963	---M--	200	added ('OK')	image/jpeg	etag:%223de0dcfca6466cebbb3970974594fba9-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/cla-edit.jpg	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/cla-edit.jpg	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/style.css)
13:59:22	1434/1434	---M--	200	added ('OK')	image/gif	etag:%22b0a24692fb2403ca69ec6d24fc2b216a-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/btn-bg.gif	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/btn-bg.gif	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/main.css)
13:59:23	832/832	---M--	200	added ('OK')	image/png	etag:%22fafc7ee904169ea8ca60850fe998e492-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/refresh1.png	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/refresh1.png	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/main.css)
13:59:25	62/62	---M--	200	added ('OK')	image/gif	etag:%22945e0e5b9f47784e3c4ec78b435f8cc0-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/tooltip-arrow.gif	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/tooltip-arrow.gif	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/main.css)
13:59:27	16081/16081	---M--	200	added ('OK')	image/jpeg	etag:%22987738dc78334b72aa845608228eeb6a-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/submit-btn.jpg	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/submit-btn.jpg	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/main.css)
13:59:28	156/156	---M--	200	added ('OK')	text/css	etag:%22ba6615d00c1bbd61efc7756dabfbd7b2-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.base.css	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.base.css	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.all.css)
13:59:31	14639/14639	---MCZ	200	added ('OK')	text/css	etag:%224f4a0d278b5be3bd7b4e60482aec721f-ssl-df%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.theme.css	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.theme.css	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.all.css)
13:59:32	1745/1745	---M-Z	200	added ('OK')	text/css	etag:%221a0c49a62bcc351327a415b7bd7a1270-ssl-df%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.button.css	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.button.css	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.base.css)
13:59:35	3298/3298	---M-Z	200	added ('OK')	text/css	etag:%229f2a9139e0ba00c3b44ab91c6ae9e2ea-ssl-df%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.datepicker.css	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.datepicker.css	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.base.css)
13:59:37	4369/4369	---M--	200	added ('OK')	image/png	etag:%22d502cdd669beec880b56a0697b9660bd-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/ui-icons_222222_256x240.png	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.theme.css)
13:59:38	123/123	---M--	200	added ('OK')	image/png	etag:%2251c0f888bcc59c34ad3fd37f0ec51923-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/ui-icons_888888_256x240.png	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.theme.css)
13:59:40	4369/4369	---M--	200	added ('OK')	image/png	etag:%22d502cdd669beec880b56a0697b9660bd-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/ui-icons_454545_256x240.png	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.theme.css)
13:59:42	123/123	---M--	200	added ('OK')	image/png	etag:%2251c0f888bcc59c34ad3fd37f0ec51923-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/ui-icons_2e83ff_256x240.png	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.theme.css)
13:59:44	123/123	---M--	200	added ('OK')	image/png	etag:%2251c0f888bcc59c34ad3fd37f0ec51923-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/ui-icons_cd0a0a_256x240.png	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.theme.css)
13:59:46	123/123	---M--	200	added ('OK')	image/png	etag:%2251c0f888bcc59c34ad3fd37f0ec51923-ssl%22	https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/My%20Web%20Sites/lll/crsorgi-govzin.netlify.app/crsorgi.gov.in/web/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://crsorgi-govzin.netlify.app/crsorgi.gov.in/web/css/jquery.ui.theme.css)
